run_id,mode,family,seed,iteration,ant_id,update_step,phase,hyperparameter,option_index,option_value,pheromone,probability
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,1,"""sigmoid""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,2,"""softplus""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,3,"""softsign""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,4,"""tanh""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,5,"""selu""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,6,"""gelu""",1.25,0.17857142857142858
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,activation,7,"""linear""",1.25,0.17857142857142858
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,0,"""adam""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,1,"""rmsprop""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,2,"""sgd""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,3,"""adadelta""",1.25,0.17857142857142858
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,4,"""adagrad""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,5,"""adamax""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,6,"""ftrl""",1.25,0.17857142857142858
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,optimizer,7,"""nadam""",0.75,0.10714285714285714
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,128,before_sampling,loss,0,"""sparse_categorical_crossentropy""",0.75,0.10714285714285714
